0.021189 0.039435 0.133624 0 0 0 0 0.017611 0.045447 0 0.032659 0.001176 0 0 0 0 0 0 0.005901 0 0 0 0 0.011384 0.012901 0.025121 0.004958 0 0.038892 0.021518 0.016368 0 0.000661 0 0 
0.022548 0.041983 0.133634 0 0 0 0 0.0207 0.047376 0 0.011891 0 0 0 0 0 0 0 0.004272 0 0 0 0 0.010933 0.014122 0.022712 0.009892 7e-05 0.028082 0.017092 0.017758 0 0 0 0 
0.023705 0.038854 0.131091 0 0 0 0 0.024463 0.04877 0 0 0 0 0 0 0.000491 0 0 0.005182 0 0.000218 0 0 0.010845 0.015118 0.014601 0.015915 0.002804 0.014539 0.019911 0.016604 0 0.002673 0.001708 0.004237 
0.020009 0.036811 0.133704 0 0 0 0 0.025854 0.045808 0.018938 0.005396 0 0 0 0 0.001827 0 0.001612 0.010666 0.00396 0 0 0 0.010622 0.015549 0.011407 0.01939 0 0.018699 0.026179 0.007394 0 0.008069 0 0.006351 
0.016249 0.039643 0.13548 0 0 0 0 0.026762 0.044345 0.020234 0.005388 0 0 0 0 0.000595 0 0.004111 0.016482 0.008716 0 0 0 0.010954 0.012552 0.01474 0.012692 0 0.043303 0.028223 0 0 0.008467 0 0 
0.015191 0.039632 0.130222 0 0 0 0 0.027919 0.046652 0 0.001093 0 0 0 0 0 0.000265 0.004442 0.017638 0.007161 0 0 0 0.012343 0.009456 0.012313 0.007712 0.015997 0.047007 0.023955 0.006675 0 0.004477 0 0 
0.011792 0.033998 0.122151 0 0 0 0 0.026578 0.046051 0 0.007889 0 0 0 0 0 0.000506 0.003733 0.014557 0.001068 0 0 0 0.0125 0.012368 0.00752 0.01478 0.001795 0.031788 0.01836 0.016282 0 0.003068 0 0 
0.011049 0.031868 0.115818 0 0 0 0 0.02406 0.043222 0 0.013679 0 0 0 0.005901 0.00223 0 0.002447 0.01087 0 0 0 0 0.008165 0.017799 0.015743 0.018879 0 0.0073 0.021241 0.014603 0 0.010721 0 0.011955 
0.014511 0.037577 0.118255 0 0 0 0 0.023781 0.043473 0 0.006839 0 0 0 0.011802 0.002924 0 0.005281 0.012105 0 0 0 0 0.008851 0.020681 0.02495 0.011701 0 3.7e-05 0.022738 0.01797 0 0.010289 0 0.014711 
0.020324 0.04444 0.126171 0 0 0 0 0.022222 0.045329 0 0 0 0 0 0.000967 0 0 0.010747 0.017409 0.005365 0 0 0 0.01565 0.018167 0.022136 0.004398 0 0.006323 0.016041 0.025905 0 0.00416 0 0.004484 
0.024496 0.047357 0.132799 0 0 0 0 0.020081 0.045473 0 0 0 0 0 0 0 0 0.010499 0.018589 0.008075 0 0 0 0.017736 0.01866 0.019565 0.00763 0 0.010089 0.014256 0.026621 0 0 0 0.006269 
0.02468 0.045991 0.135816 0 0 0 0 0.020692 0.045276 0 0 0 0 0 0 0 0 0.006192 0.013309 0.003884 0 0 0 0.017051 0.019111 0.01974 0.009998 0 0.017686 0.020598 0.020478 0 0 0 0.006876 
0.022201 0.035887 0.139896 0 0 0 0 0.018184 0.046963 0 0.032107 0 0 0 0 0.000406 0 0.002683 0.006503 0 0 0 0 0.017631 0.022428 0.022353 0.018204 0 0.015542 0.024601 0.01682 0 0.002452 0 0 
0.020587 0.032201 0.140452 0 0 0 0 0.017693 0.047721 0 0.047815 0 0 0 0 0 0 0.002084 0.007063 0 0 0 0 0.018053 0.024693 0.028457 0.021322 0.000534 0.021253 0.021548 0.017375 0 0.001543 0 0 
0.016648 0.035936 0.135855 0 0 0 0 0.022974 0.047834 0 0.033601 0 0 0 0 0 0 0.00489 0.011301 0 0 0 0 0.017181 0.022102 0.03157 0.01194 0.00878 0.038894 0.018921 0.013899 0 0.001466 0 0 
0.009587 0.038538 0.128931 0 0 0 0 0.028467 0.048727 0.00625 0.008955 0 0 0 0 0 0 0.008599 0.014917 0 0 0 0 0.015556 0.019218 0.0246 0.011828 0.008614 0.043046 0.015536 0.015421 0 0.005774 0 0 
0.01 0.037587 0.122617 0 0 0 0 0.03168 0.05121 0 1.4e-05 0 0 0 0 0 0 0.010631 0.016208 0 0 0 0 0.016238 0.019652 0.019475 0.017154 0.000796 0.034623 0.011332 0.02094 0.001095 0.005671 0 0 
0.01582 0.041019 0.121555 0 0 0 0 0.033565 0.051656 0 0.002058 0 0 0 0 0 0 0.011856 0.016723 0 0 0 0 0.019142 0.020735 0.023434 0.009616 0.001067 0.03279 0.010888 0.021258 0 0.002573 0 0 
0.019716 0.045276 0.127944 0 0 0 0 0.028701 0.051591 0 0 0 0 0 0 0.000522 0 0.011624 0.016447 0 0 0 0 0.019245 0.023765 0.022577 0.010565 0 0.021354 0.014913 0.019414 0 0.002603 0 0.008125 
0.01911 0.040787 0.131688 0 0 0 0 0.02647 0.051596 0 0.006397 0.001695 0 0 0 0 0 0.01107 0.017046 0 0.000482 0 0 0.018761 0.027284 0.014314 0.024133 0 0.006047 0.018185 0.01575 0 0 0 0.00891 
0.019733 0.040516 0.131288 0 0 0 0 0.029828 0.051608 0 0.016937 0.003156 0 0 0 0 0 0.011562 0.017592 0 0 0 0 0.019681 0.028864 0.007999 0.029639 0 0.007622 0.019384 0.012512 0 0 0 0.006251 
0.01849 0.044567 0.127408 0 0 0 0.001104 0.028782 0.05215 0 0.001249 0.004517 0 0 0 0 0 0.009298 0.013429 0 0.005317 0 0 0.01672 0.032175 0.006379 0.030087 0 0 0.018461 0.020194 0 0.001151 0.002119 0.011275 
0.015516 0.038942 0.125204 0 0 0 0 0.028128 0.051491 0 0.005868 0 0 0 0 0 0 0.005488 0.008584 0 0.007489 0 0 0.013302 0.033817 0.003892 0.030512 0 0 0.013363 0.030523 0 0 0.006641 0.015966 
0.01403 0.036825 0.128456 0 0 0 0 0.033737 0.049848 0.002907 0.048319 0 0 0 0 0 0 0.006299 0.010397 0 0 0 0 0.017331 0.032776 0.000905 0.027851 0 0 0.012117 0.02529 0 0.004271 0 0.008749 
0.009331 0.047254 0.130366 0 0 0 0 0.023741 0.051128 0.01143 0.019867 0.00456 0 0 0 0 0 0.006158 0.014377 0.002758 0 0 0 0.022222 0.030844 0.005743 0.016542 0 0.015378 0.018667 0.014117 0 0.005126 0 0 
0.009452 0.033684 0.126121 0 0 0 0 0.040292 0.051916 0.000916 0.026091 0 0 0 0 0 0 0.001708 0.015377 0.006117 0 0 0 0.017687 0.033529 0.009848 0.016287 0 0 0.010188 0.016243 0 0 0 0.005164 
0.000393 0.027215 0.121827 0 0 0 0.031724 0.156603 0.046986 0.03617 0.301446 0.110579 0 0 0.001285 0.002367 0.002739 0.018596 0.011964 0 0 0 0 0.014084 0.041917 0.007161 0.028618 0 0.020632 0.034897 0.014957 0 0.035747 0 0.010683 
0 0.106672 0.07205 0.024074 0.016284 0 0.168785 0.353185 0.050729 0.08922 0.794182 0.415103 0 0 0.034831 0.047567 0.057288 0.080832 0.009239 0 0.008954 0 0 0.026364 0.054261 0 0.019946 0 0.141401 0.091655 0 0 0.187098 0 0.042582 
0 0.213197 0 0.044177 0.066312 0 0.312226 0.536624 0.068607 0.095821 1 0.761716 0.083007 0 0.039972 0.102099 0.128724 0.166692 0 0 0.041011 0 0 0.019741 0.038862 0 0 0 0.357135 0.171031 0 0 0.421493 0.04163 0.083489 
0 0.281289 0 0.044875 0.111065 0 0.287423 0.64349 0.094518 0.051562 1 0.929545 0.150457 0 0.031676 0.126801 0.200976 0.236148 0 0 0.054185 0 0 -0 0 0 0 0.015045 0.511489 0.21243 0 0.048113 0.633228 0.096879 0.121918 
0 0.340686 0 0.034056 0.151266 0 0.204432 0.67872 0.111233 0.017576 1 1 0.221673 0 0.059736 0.140999 0.277462 0.282779 0 0 0.117056 0 0 -0 0 0 0 0.056357 0.531777 0.240307 0 0.054944 0.752048 0.13133 0.137512 
0 0.376832 0 0.029193 0.169333 0 0.146987 0.689088 0.123104 0 1 1 0.263811 0 0.083448 0.149496 0.317689 0.30858 0 0 0.147506 0 0 -0 0 0 0 0.086785 0.551537 0.264237 0.012845 0.065049 0.824333 0.157333 0.171968 
0 0.394204 0 0.029752 0.173099 0 0.114324 0.699895 0.132563 0 1 1 0.303475 0 0.087819 0.149206 0.327459 0.319856 0 0 0.172533 0 0 -0 0 0 0 0.105091 0.589401 0.276669 0.021543 0.056003 0.841175 0.151153 0.180708 
0 0.390076 0 0.024694 0.165004 0 0.125392 0.701778 0.137165 0 1 1 0.321284 0 0.086046 0.142652 0.314421 0.315101 0 0 0.183064 0 0 -0 0 0 0 0.12076 0.611483 0.261377 0.024846 0.04308 0.831921 0.129518 0.173638 
0 0.375803 0 0.017175 0.150808 0 0.147379 0.72561 0.138771 0.007968 1 1 0.316081 0 0.099128 0.141971 0.320319 0.303904 0 0 0.162341 0 0 -0 0 0 0 0.126253 0.609689 0.238216 0.039515 0.037952 0.847376 0.149993 0.199444 
0 0.359129 0 0.011795 0.120581 0 0.17436 0.734978 0.134258 0.032274 1 0.887728 0.290845 0 0.114109 0.131803 0.325756 0.2662 0 0 0.110816 0 0 -0 0 0.007284 0 0.117557 0.561642 0.213014 0.049262 0.020658 0.776963 0.16836 0.222409 
0 0.300319 0 0 0.057448 0 0.231374 0.518223 0.112764 0 0.704391 0.500807 0.194126 0 0.100453 0.082051 0.217382 0.157282 0 0 0.042158 0 0 -0 0 0.040253 0 0.087273 0.369765 0.150205 0.012673 0 0.441078 0.066347 0.159258 
0 0.199983 0.041443 0 0.024628 0 0.126836 0.223295 0.08617 0 0.257083 0.216677 0.087885 0 0.062978 0.040312 0.082898 0.076815 0 0 0.019579 0 0 -0 0 0.050867 0 0.043863 0.199458 0.096021 0 0 0.193726 0 0.081821 
0 0.079955 0.057967 0.005685 0.012105 0 0 0.054711 0.077015 0 0.065672 0.083317 0.032497 0 0.049305 0.021729 0.02351 0.039496 0 0 0.021407 0 0 0.000951 0.010382 0.036851 0 0.012087 0.072474 0.068671 0 0 0.108618 0 0.037019 
0 0.019566 0.036915 0.024521 0.004951 0 0 0.022945 0.08004 0 0.037379 0.034992 0.016402 0 0.049631 0.009691 0.017364 0.02866 0 0 0.028151 0 0 -0 0.023341 0.032754 0 0.000552 0.016112 0.04593 0.011504 0 0.088339 0 0.010731 
0 0 0.037088 0.028013 0 0 0 0.003001 0.08468 0 0.012036 0.001585 0.007618 0 0.0617 0.006782 0.010478 0.022232 0 0 0.02022 0 0 -0 0.028187 0.029316 0 0 0 0.029427 0.013139 0 0.067325 0 0.010358 
0 0 0.030184 0.033451 0 0 0 0 0.119142 0.065582 0.003544 0 0.048275 0.000641 0.046986 0.003583 0 0.012213 0 0 0.027674 0 0 -0 0.029252 0.01801 0 0 0 0.021718 0.034634 0 0.050348 0 0.002437 
0.006501 0 0.042896 0.037795 0 0 0 0.015157 0.227036 0.50183 0.075789 0.006414 0.202237 0.02721 0 0.015269 0.022266 0.00285 0.0365 0 0.054601 0 0 -0 0.044812 0 0 0.008109 0.018899 0.000407 0.108774 0.071014 0.02571 0 0 
0.060506 0 0.062632 0.037864 0.012806 0 0 0.036583 0.336266 0.865499 0.127568 0.017346 0.343359 0.017183 0 0.039589 0.042007 0 0.081193 0 0.07656 0 0 0.00243 0.065694 0 0 0.015281 0 0 0.16145 0.218336 0 0 0.021808 
0.103838 0 0.071725 0.05347 0.015719 0 0 0.042797 0.431912 1 0.17676 0.05706 0.455884 0.005036 0 0.081992 0.05528 0 0.121588 0 0.082434 0 0 0.016443 0.070356 0 0 0.031698 0 0 0.21335 0.397522 0 0.033992 0.080516 
0.138612 0 0.078661 0.078622 0.000319 0 0 0.068473 0.506514 1 0.177866 0.135377 0.54224 0 0 0.128499 0.077221 0 0.173753 0 0.085933 0 0 0.010064 0.051781 0 0 0.110345 0.040351 0 0.24877 0.565254 0 0.084183 0.129392 
0.211289 0 0.082277 0.101281 0 0 0 0.106282 0.535105 1 0.10363 0.211843 0.621362 0 0 0.178379 0.104342 0 0.234041 0 0.068879 0 0 -0 0.007726 0 0 0.239346 0.098346 0 0.254456 0.712777 0.021533 0.157402 0.142937 
0.278772 0 0.059803 0.127501 0 0 0 0.125788 0.506887 1 0.047113 0.299062 0.708361 0 0 0.218087 0.131919 0 0.28537 0 0.100092 0 0 -0 0 0 0 0.323394 0.086222 0 0.268015 0.775943 0.010073 0.201375 0.11428 
0.322136 0 0.02099 0.157355 0 0 0 0.137677 0.446545 1 0.042325 0.377422 0.777512 0 0 0.235713 0.155747 0 0.3327 0 0.138424 0 0 -0 0 0 0 0.376614 0.065769 0 0.301293 0.814878 0 0.233447 0.081933 
0.349794 0 0.00978 0.166589 0 0 0 0.157625 0.418715 1 0 0.392611 0.809106 0 0 0.248535 0.173717 0 0.361112 0 0.162607 0 0 -0 0 0 0.007979 0.400633 0.055733 0 0.320223 0.819032 0 0.248271 0.067553 
0.388671 0 0 0.178374 0 0 0 0.170211 0.4185 1 0 0.406601 0.854616 0 0 0.261385 0.181293 0 0.380304 0 0.191484 0 0 -0 0 0 0.009751 0.420725 0.045677 0 0.326249 0.811806 0 0.252504 0.056393 
0.420556 0 0 0.189964 0 0 0 0.176312 0.432908 1 0 0.426781 0.903798 0 0 0.26637 0.181315 0 0.395317 0 0.216027 0 0 -0 0 0 0.008386 0.435785 0.046622 0 0.332176 0.810607 0 0.254802 0.052103 
0.434675 0 0 0.196353 0 0 0 0.178518 0.420773 1 0 0.429063 0.909396 0.002225 0 0.268862 0.183382 0 0.405766 0 0.229609 0 0 -0 0 0 0.0083 0.43902 0.055118 0 0.338417 0.793055 0 0.258846 0.042388 
0.433983 0 0 0.195725 0 0 0 0.180941 0.390285 1 0 0.417401 0.865664 0.003121 0 0.270583 0.188001 0 0.409002 0 0.230829 0 0 -0 0 0 0.007491 0.426057 0.050117 0 0.337997 0.770814 0 0.259607 0.023943 
0.427274 0 0 0.176502 0 0 0 0.18003 0.417015 1 0 0.398468 0.789246 0.007649 0 0.271424 0.186589 0 0.399446 0 0.19171 0 0 -0 0 0 0.017408 0.386614 0.031399 0 0.313706 0.730817 0 0.259963 0.013341 
0.387213 0 0.011416 0.149667 0 0 0 0.160342 0.416677 1 0 0.331946 0.639823 0.01817 0 0.263352 0.165043 0 0.35704 0 0.122935 0 0 -0 0 0 0.043927 0.340865 0.015831 0 0.26037 0.567901 0 0.24459 0 
0.283047 0 0 0.130599 0 0 0 0.115329 0.276621 0.880266 0 0.217475 0.381741 0.044934 0 0.2367 0.13068 0 0.277367 0 0.037867 0 0 -0 0 0 0.085664 0.28733 0 0 0.195676 0.318457 0 0.210275 0 
0.153545 0 0 0.126452 0.019426 0.005195 0 0.064322 0.087318 0.420429 0 0.078587 0.147767 0.071663 0 0.187524 0.08828 0 0.194762 0 0 0 0 -0 0 0 0.09781 0.243944 0 0 0.160381 0.142303 0 0.147136 0 
0.045193 0 0 0.101929 0.008413 0.097156 0 0.027754 0.004731 0.207035 0 0.018751 0.051021 0.072127 0 0.167458 0.077808 0 0.139277 0.056757 0 0 0 -0 0 0 0.07281 0.172637 0 0 0.114783 0.097557 0 0.097065 0 
0 0 0 0.072661 0.00739 0.144529 0 0.010304 0.001436 0.090839 0 0 0.009984 0.074195 0 0.160924 0.075193 0 0.101834 0.093425 0 0 0 -0 0 0 0.047835 0.095198 0 0 0.083858 0.085375 0 0.052141 0 
0 0 0 0.045156 0.022477 0.14974 0 0.005189 0 0.005275 0 0 0 0.073841 0 0.137395 0.054291 0 0.06934 0.092256 0 0 0 -0 0 0 0.040615 0.037348 0.013415 0.01951 0.066253 0.05595 0 0.021188 0 
0 0 0 0.033536 0.023013 0.120798 0 0.011383 0 0.008246 0 0 0 0.065629 0 0.121258 0.04826 0 0.054873 0.081087 0 0 0 -0 0 0 0.038963 0.015122 0.012971 0.031985 0.059627 0.058745 0 0.025698 0.002993 
0 0 0 0.021115 0.020018 0.089842 0 0.020531 0.015749 0 0 0 0 0.059904 0 0.110198 0.054269 0 0.043547 0.069977 0 0 0 -0 0 0 0.039102 0.012285 0.012653 0.02871 0.067715 0.06086 0 0.036122 0.018521 
0 0 0 0.010806 0.024855 0.072215 0 0.027295 0.017718 0 0 0 0 0.06753 0 0.095648 0.05308 0 0.03595 0.049093 0 0 0 -0 0 0 0.037973 0.014628 0.0335 0.022013 0.07892 0.045439 0 0.033259 0.016186 
0 0 0 0.007511 0.02807 0.061831 0 0.03232 0.013302 0.00089 0 0 0 0.0816 0 0.086358 0.04756 0 0.036049 0.032521 0 0 0 -0 0 0 0.040766 0.013751 0.060751 0.022747 0.08447 0.035303 0 0.024068 0.009155 
0 0 0 0.003492 0.025865 0.054972 0 0.035644 0.01543 0 0 0 0 0.086328 0 0.079592 0.040493 0 0.03444 0.025419 0 0 0 -0 0 0 0.041837 0.016463 0.073623 0.027227 0.080757 0.031368 0 0.017187 0.006039 
0 0.017422 0 0.00495 0.020519 0.048002 0 0.034066 0.015306 0 0 0 0 0.067144 0 0.068488 0.030553 0 0.028131 0.031473 0 0 0 -0 0 0 0.033628 0.02194 0.069717 0.029618 0.065152 0.028545 0 0.015702 0.001821 
0 0.021919 0 0.007624 0.018745 0.040847 0 0.031347 0.016592 0 0 0 0 0.061197 0 0.07 0.029204 0 0.030594 0.036205 0 0 0 -0 0 0 0.031515 0.007591 0.065907 0.038521 0.057345 0.026631 0 0.017845 0 
0 0.019828 0 0.006392 0.024248 0.043005 0 0.029098 0.015963 0.01537 0 0 0 0.068075 0 0.069592 0.030559 0 0.033782 0.029131 0 0 0 -0 0 0 0.024615 0 0.069662 0.046119 0.057347 0.026245 0 0.017162 0 
0 0.018443 0 0 0.031018 0.053319 0 0.028745 0.011488 0.033786 0 0 0 0.056121 0 0.059106 0.024177 0 0.029787 0.018913 0 0 0 -0 0 0 0.020463 0.009461 0.081251 0.0416 0.057071 0.027727 0 0.014527 0 
0 0.020406 0 0 0.034359 0.059707 0 0.028366 0.010521 0.03334 0 0 0 0.04306 0.005896 0.067969 0.024903 0 0.02469 0.025468 0 0 0 -0 0 0 0.020593 0 0.074393 0.039172 0.055411 0.027467 0 0.03243 0.017968 
0 0.015436 0 0 0.039656 0.082452 0 0.021509 0.008711 0.003249 0 0 0 0.049434 0.018476 0.066163 0.015933 0 0.022504 0.015165 0 0 0 -0 0 0 0.00286 0 0.067022 0.040688 0.055286 0.023048 0 0.039831 0.030178 
0 0.011353 0 0.002786 0.067162 0.183346 0 0 0 0 0 0 0 0.026841 0 0.030202 0 0 0.015863 0.040298 0 0 0 -0 0.020971 0 0 0.006379 0.09025 0.014526 0.035546 0.015603 0 0.0557 0.031888 
0 0 0 0.002289 0.106513 0.312824 0 0 0 0 0 0 0 0 0 0.029331 0.006661 0 0.007874 0.106607 0 0 0 -0 0.076556 0.05899 0.063205 0.023303 0.075528 0.014373 0.023005 0 0 0.133448 0.081947 
0 0 0 0.011815 0.155587 0.471015 0 0 0 0 0.004487 0 0 0 0 0.025962 0.009919 0 0 0.179519 0 0 0 -0 0.209609 0.160783 0.16144 0.029196 0.047708 0 0 0 0 0.215835 0.148463 
0 0 0 0.039258 0.199691 0.690914 0 0 0 0.027039 0.20454 0 0 0 0 0 0 0 0 0.218472 0 0 0 -0 0.537202 0.303672 0.268128 0 0 0 0 0 0 0.363869 0.309186 
0 0 0 0.074596 0.255246 0.975829 0 0 0 0.292303 0.55838 0.046271 0 0 0 0 0 0 0 0.325575 0 0 0 -0 0.977847 0.492563 0.392701 0 0 0 0 0 0 0.649783 0.589199 
0 0 0 0.089559 0.297921 1 0 0 0 0.526451 0.842303 0.084155 0 0 0 0 0 0 0 0.446492 0 0 0 -0 1 0.664889 0.515523 0 0 0 0 0 0 0.909584 0.805282 
0 0 0 0.069045 0.317591 1 0 0 0 0.614683 0.948261 0.101214 0 0 0 0 0 0 0 0.511129 0 0 0 -0 1 0.76627 0.576769 0 0 0 0 0 0 1 0.900467 
0 0 0 0.060754 0.322179 1 0 0 0 0.640673 0.974631 0.11889 0 0 0 0 0 0 0 0.51788 0 0 0 -0 1 0.780942 0.586632 0 0 0 0 0 0 1 0.936822 
0 0 0 0.070535 0.32754 1 0 0 0 0.691293 1 0.130608 0 0 0 0 0 0 0 0.533884 0 0 0 -0 1 0.784778 0.596934 0 0 0 0 0 0 1 0.965376 
0 0 0 0.076159 0.327116 1 0 0 0 0.722717 1 0.134213 0 0 0 0 0 0 0 0.550606 0 0 0 -0 1 0.784976 0.596873 0 0 0 0 0 0 1 0.971914 
0 0 0 0.073289 0.32332 1 0 0 0 0.720273 1 0.13806 0 0 0 0 0 0 0 0.555817 0 0 0 -0 1 0.773934 0.595765 0 0 0 0 0 0 1 0.972582 
0 0 0 0.070933 0.321878 1 0 0 0 0.726787 1 0.146735 0 0 0 0 0 0 0 0.561974 0 0 0 -0 1 0.76843 0.597095 0 0 0 0 0 0 1 0.971391 
0 0 0 0.066707 0.313347 1 0 0 0 0.748571 1 0.153122 0 0 0 0 0 0 0 0.567154 0 0 0 -0 1 0.775054 0.563492 0 0 0 0 0 0 1 0.961623 
0 0 0 0.054534 0.296148 1 0 0 0 0.620458 0.961993 0.113239 0 0 0 0 0 0 0 0.539238 0 0 0 -0 1 0.695532 0.485214 0 0 0 0 0 0 1 0.901533 
0 0 0 0.02143 0.273881 1 0 0 0 0.260955 0.655557 0.011422 0 0 0 0 0 0 0 0.469502 0 0 0 -0 1 0.482116 0.355173 0 0 0 0 0 0 0.786551 0.712379 
0 0.025408 0 0 0.272052 0.959973 0 0 0 0 0.244722 0 0 0 0 0 0 0 0 0.394596 0 0 0 -0 0.598257 0.26115 0.203085 0 0 0 0 0 0 0.444991 0.440363 
0 0.096325 0 0 0.292131 0.75956 0 0 0 0 0 0 0 0 0 0 0 0 0 0.322203 0 0 0 0.0593 0.221464 0.134142 0.084417 0 0 0 0 0 0 0.184634 0.225346 
0 0.102136 0 0 0.303519 0.676091 0 0 0 0 0 0 0 0 0 0 0 0 0 0.262097 0 0 0 0.106242 0.050421 0.078301 0.025434 0 0 0 0 0 0 0.073971 0.143016 
0 0.084533 0 0 0.302908 0.659262 0 0 0 0 0 0 0 0 0 0 0 0.022247 0.001683 0.224357 0 0 0 0.070865 0.021105 0.013646 0.000218 0 0 0 0 0 0 0.069148 0.124768 
0 0.074522 0 0 0.294242 0.65037 0 0 0 0 0 0 0 0 0 0 0 0.030176 0.006402 0.214309 0 0 0 0.040882 0.008415 0 0 0 0 0 0 0 0 0.072024 0.132283 
0 0.064353 0 0 0.292245 0.652773 0 0 0 0 0 0 0 0 0 0 0 0.02532 0.010236 0.192011 0 0 0 0.028596 0.005592 0 0 0 0 0 0 0 0 0.067857 0.146698 
